date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
9/11/07,Saudi Arabia,Estonia,2,0,Friendly,TRUE,FALSE,FALSE
9/11/07,Singapore,Tajikistan,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
9/11/07,Yemen,Thailand,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
10/11/07,Hong Kong,Turkmenistan,0,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
11/11/07,St. Martin,British Virgin Islands,0,1,Friendly,TRUE,FALSE,FALSE
14/11/07,French Guyana,Guadeloupe,2,3,Friendly,TRUE,FALSE,FALSE
16/11/07,Austria,England,0,1,Friendly,TRUE,FALSE,FALSE
16/11/07,Djibouti,Somalia,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
16/11/07,France,Morocco,2,2,Friendly,TRUE,FALSE,FALSE
16/11/07,Qatar,Georgia,1,2,Friendly,TRUE,FALSE,FALSE
17/11/07,Albania,Belarus,2,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Andorra,Estonia,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Angola,Ivory Coast,2,1,Friendly,FALSE,FALSE,TRUE
17/11/07,Argentina,Bolivia,3,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Australia,Nigeria,1,0,Friendly,FALSE,FALSE,TRUE
17/11/07,Benin,United Arab Emirates,1,0,Friendly,FALSE,FALSE,TRUE
17/11/07,Bulgaria,Romania,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Colombia,Venezuela,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Comoros,Madagascar,0,4,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Czech Republic,Slovakia,3,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Fiji,New Caledonia,3,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Finland,Azerbaijan,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Germany,Cyprus,4,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Greece,Malta,5,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Guatemala,Honduras,0,1,Friendly,FALSE,FALSE,TRUE
17/11/07,Guinea-Bissau,Sierra Leone,0,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Israel,Russia,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Latvia,Liechtenstein,4,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Lithuania,Ukraine,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Macedonia,Croatia,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Moldova,Hungary,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Netherlands,Luxembourg,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Northern Ireland,Denmark,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Norway,Turkey,1,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Paraguay,Ecuador,5,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Poland,Belgium,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Portugal,Armenia,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Scotland,Italy,1,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Senegal,Mali,3,2,Friendly,FALSE,FALSE,TRUE
17/11/07,South Africa,USA,0,1,Friendly,TRUE,FALSE,FALSE
17/11/07,Spain,Sweden,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Tunisia,Namibia,2,0,Friendly,TRUE,FALSE,FALSE
17/11/07,Vanuatu,New Zealand,1,2,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
17/11/07,Wales,Ireland,2,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
18/11/07,Ghana,Togo,2,0,Friendly,TRUE,FALSE,FALSE
18/11/07,Jamaica,El Salvador,3,0,Friendly,TRUE,FALSE,FALSE
18/11/07,Peru,Brazil,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
18/11/07,St. Kitts and Nevis,Antigua and Barbuda,3,0,Friendly,TRUE,FALSE,FALSE
18/11/07,Swaziland,Malawi,0,3,Friendly,TRUE,FALSE,FALSE
18/11/07,Syria,Indonesia,7,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
18/11/07,Tajikistan,Singapore,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
18/11/07,Thailand,Yemen,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
18/11/07,Turkmenistan,Hong Kong,3,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
18/11/07,Uruguay,Chile,2,2,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
20/11/07,Algeria,Mali,3,2,Friendly,FALSE,FALSE,TRUE
20/11/07,Angola,Guinea,0,3,Friendly,FALSE,FALSE,TRUE
20/11/07,Colombia,Argentina,2,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
20/11/07,South Africa,Canada,2,0,Friendly,TRUE,FALSE,FALSE
20/11/07,Switzerland,Nigeria,0,1,Friendly,TRUE,FALSE,FALSE
20/11/07,Venezuela,Bolivia,5,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Andorra,Russia,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Armenia,Kazakhstan,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Austria,Tunisia,0,0,Friendly,TRUE,FALSE,FALSE
21/11/07,Azerbaijan,Belgium,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Belarus,Netherlands,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Brazil,Uruguay,2,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Chile,Paraguay,0,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Cyprus,Czech Republic,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Denmark,Iceland,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Ecuador,Peru,5,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
21/11/07,England,Croatia,2,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Equatorial Guinea,Niger,1,1,Friendly,TRUE,FALSE,FALSE
21/11/07,Georgia,Lithuania,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Germany,Wales,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Ghana,Benin,4,2,Friendly,TRUE,FALSE,FALSE
21/11/07,Hungary,Greece,1,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Israel,Macedonia,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Italy,Faroe Islands,3,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Jamaica,Guatemala,2,0,Friendly,TRUE,FALSE,FALSE
21/11/07,Malta,Norway,1,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Morocco,Senegal,3,0,Friendly,FALSE,FALSE,TRUE
21/11/07,New Caledonia,Fiji,4,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
21/11/07,New Zealand,Vanuatu,4,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Oman,Kenya,2,2,Friendly,TRUE,FALSE,FALSE
21/11/07,Panama,Costa Rica,1,1,Friendly,TRUE,FALSE,FALSE
21/11/07,Portugal,Finland,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Qatar,Ivory Coast,1,6,Friendly,TRUE,FALSE,FALSE
21/11/07,Romania,Albania,6,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,San Marino,Slovakia,0,5,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Serbia,Poland,2,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Slovenia,Bulgaria,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Spain,Northern Ireland,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Sweden,Latvia,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Tanzania,Zambia,1,0,Friendly,TRUE,FALSE,FALSE
21/11/07,Turkey,Bosnia-Herzegovina,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,Ukraine,France,2,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
21/11/07,United Arab Emirates,Togo,0,5,Friendly,FALSE,FALSE,TRUE
21/11/07,Uzbekistan,Estonia,0,0,Friendly,TRUE,FALSE,FALSE
22/11/07,Oman,Kenya,1,1,Friendly,TRUE,FALSE,FALSE
24/11/07,Serbia,Kazakhstan,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
30/11/07,Sudan,Eritrea,1,0,Friendly,TRUE,FALSE,FALSE
1/12/07,Antigua and Barbuda,St. Kitts and Nevis,2,0,Friendly,TRUE,FALSE,FALSE
3/12/07,Sudan,Eritrea,1,0,Friendly,TRUE,FALSE,FALSE
11/12/07,Oman,Jordan,0,3,Friendly,TRUE,FALSE,FALSE
14/12/07,Bermuda,St. Kitts and Nevis,1,2,Friendly,TRUE,FALSE,FALSE
16/12/07,Bermuda,St. Kitts and Nevis,4,2,Friendly,TRUE,FALSE,FALSE
16/12/07,Oman,Tajikistan,4,2,Friendly,TRUE,FALSE,FALSE
23/12/07,Gambia,Sierra Leone,2,1,Friendly,TRUE,FALSE,FALSE
2/1/08,Kuwait,Lebanon,3,2,Friendly,TRUE,FALSE,FALSE
5/1/08,Egypt,Namibia,3,0,Friendly,TRUE,FALSE,FALSE
6/1/08,Tunisia,Zambia,1,2,Friendly,TRUE,FALSE,FALSE
8/1/08,Tunisia,Zambia,1,0,Friendly,TRUE,FALSE,FALSE
9/1/08,Nigeria,Sudan,2,0,Friendly,FALSE,FALSE,TRUE
10/1/08,Egypt,Mali,1,0,Friendly,FALSE,FALSE,TRUE
10/1/08,Qatar,Iran,0,0,Friendly,TRUE,FALSE,FALSE
10/1/08,United Arab Emirates,China,0,0,Friendly,TRUE,FALSE,FALSE
11/1/08,Guinea,Sudan,6,0,Friendly,FALSE,FALSE,TRUE
12/1/08,Kuwait,Ivory Coast,0,2,Friendly,TRUE,FALSE,FALSE
12/1/08,Morocco,Zambia,2,0,Friendly,TRUE,FALSE,FALSE
12/1/08,Senegal,Namibia,3,1,Friendly,TRUE,FALSE,FALSE
13/1/08,Angola,Egypt,3,3,Friendly,FALSE,FALSE,TRUE
13/1/08,Barbados,Antigua and Barbuda,3,2,Friendly,TRUE,FALSE,FALSE
13/1/08,Costa Rica,Sweden,0,1,Friendly,TRUE,FALSE,FALSE
13/1/08,South Africa,Mozambique,2,0,Friendly,TRUE,FALSE,FALSE
13/1/08,Syria,Qatar,0,0,Friendly,TRUE,FALSE,FALSE
16/1/08,Bahrain,Kuwait,1,0,Friendly,TRUE,FALSE,FALSE
16/1/08,Benin,Senegal,1,2,Friendly,FALSE,FALSE,TRUE
16/1/08,Bermuda,Puerto Rico,0,2,Friendly,TRUE,FALSE,FALSE
16/1/08,Morocco,Angola,2,1,Friendly,TRUE,FALSE,FALSE
16/1/08,South Africa,Botswana,2,1,Friendly,TRUE,FALSE,FALSE
18/1/08,Bermuda,Puerto Rico,0,1,Friendly,TRUE,FALSE,FALSE
18/1/08,Dominica,Guadeloupe,0,3,Friendly,TRUE,FALSE,FALSE
19/1/08,USA,Sweden,2,0,Friendly,TRUE,FALSE,FALSE
20/1/08,China,Lebanon,0,0,Friendly,TRUE,FALSE,FALSE
20/1/08,Ghana,Guinea,2,1,African Cup of Nations 2008,TRUE,FALSE,FALSE
20/1/08,Guyana,Grenada,1,2,Friendly,TRUE,FALSE,FALSE
21/1/08,Mali,Benin,1,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
21/1/08,Namibia,Morocco,1,5,African Cup of Nations 2008,FALSE,FALSE,TRUE
21/1/08,Nigeria,Ivory Coast,0,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
22/1/08,Belize,El Salvador,0,1,Friendly,TRUE,FALSE,FALSE
22/1/08,Egypt,Cameroon,4,2,African Cup of Nations 2008,FALSE,FALSE,TRUE
22/1/08,Sudan,Zambia,0,3,African Cup of Nations 2008,FALSE,FALSE,TRUE
23/1/08,Bahrain,Syria,1,2,Friendly,TRUE,FALSE,FALSE
23/1/08,South Africa,Angola,1,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
23/1/08,Tunisia,Senegal,2,2,African Cup of Nations 2008,FALSE,FALSE,TRUE
24/1/08,Ghana,Namibia,1,0,African Cup of Nations 2008,TRUE,FALSE,FALSE
24/1/08,Guinea,Morocco,3,2,African Cup of Nations 2008,FALSE,FALSE,TRUE
24/1/08,Iraq,Jordan,1,1,Friendly,FALSE,FALSE,TRUE
24/1/08,Kuwait,Singapore,0,2,Friendly,FALSE,FALSE,TRUE
25/1/08,Ivory Coast,Benin,4,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
25/1/08,Nigeria,Mali,0,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
26/1/08,Bahrain,Yemen,2,1,Friendly,TRUE,FALSE,FALSE
26/1/08,Cameroon,Zambia,5,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
26/1/08,Egypt,Sudan,3,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
26/1/08,Haiti,El Salvador,0,0,Friendly,TRUE,FALSE,FALSE
26/1/08,Japan,Chile,0,0,Friendly,TRUE,FALSE,FALSE
26/1/08,Puerto Rico,Trinidad and Tobago,2,2,Friendly,TRUE,FALSE,FALSE
27/1/08,China,Syria,2,1,Friendly,TRUE,FALSE,FALSE
27/1/08,Oman,Singapore,2,0,Friendly,TRUE,FALSE,FALSE
27/1/08,Senegal,Angola,1,3,African Cup of Nations 2008,FALSE,FALSE,TRUE
27/1/08,Tunisia,South Africa,3,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
28/1/08,Ghana,Morocco,2,0,African Cup of Nations 2008,TRUE,FALSE,FALSE
28/1/08,Guinea,Namibia,1,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
28/1/08,Jordan,Lebanon,4,1,Friendly,TRUE,FALSE,FALSE
29/1/08,Haiti,El Salvador,0,0,Friendly,TRUE,FALSE,FALSE
29/1/08,Ivory Coast,Mali,3,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
29/1/08,Nigeria,Benin,2,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
29/1/08,Trinidad and Tobago,Guyana,2,1,Friendly,TRUE,FALSE,FALSE
30/1/08,Cameroon,Sudan,3,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
30/1/08,Egypt,Zambia,1,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
30/1/08,Iran,Costa Rica,0,0,Friendly,TRUE,FALSE,FALSE
30/1/08,Japan,Bosnia-Herzegovina,3,0,Friendly,TRUE,FALSE,FALSE
30/1/08,Korea Republic,Chile,0,1,Friendly,TRUE,FALSE,FALSE
30/1/08,Martinique,Canada,0,1,Friendly,TRUE,FALSE,FALSE
30/1/08,Oman,Kuwait,1,1,Friendly,TRUE,FALSE,FALSE
30/1/08,Saudi Arabia,Luxembourg,2,1,Friendly,TRUE,FALSE,FALSE
31/1/08,Jordan,Singapore,2,1,Friendly,TRUE,FALSE,FALSE
31/1/08,Senegal,South Africa,1,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
31/1/08,Tunisia,Angola,0,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
31/1/08,United Arab Emirates,Iraq,0,1,Friendly,TRUE,FALSE,FALSE
3/2/08,Azerbaijan,Kazakhstan,0,0,Friendly,FALSE,FALSE,TRUE
3/2/08,Bermuda,Cayman Islands,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
3/2/08,Ghana,Nigeria,2,1,African Cup of Nations 2008,TRUE,FALSE,FALSE
3/2/08,Ivory Coast,Guinea,5,0,African Cup of Nations 2008,FALSE,FALSE,TRUE
3/2/08,Venezuela,Haiti,1,0,Friendly,TRUE,FALSE,FALSE
4/2/08,Egypt,Angola,2,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
4/2/08,Tunisia,Cameroon,2,3,African Cup of Nations 2008,FALSE,FALSE,TRUE
6/2/08,Aruba,Antigua and Barbuda,0,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Australia,Qatar,3,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Austria,Germany,0,3,Friendly,TRUE,FALSE,FALSE
6/2/08,Belize,St. Kitts and Nevis,3,1,World Cup 2010 Qualifiers,FALSE,FALSE,TRUE
6/2/08,Bolivia,Peru,2,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Burundi,Rwanda,0,0,Friendly,TRUE,FALSE,FALSE
6/2/08,Croatia,Netherlands,0,3,Friendly,TRUE,FALSE,FALSE
6/2/08,Cyprus,Ukraine,1,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Czech Republic,Poland,0,2,Friendly,FALSE,FALSE,TRUE
6/2/08,Dominica,Barbados,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,El Salvador,Anguilla,12,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,England,Switzerland,2,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Georgia,Latvia,1,3,Friendly,TRUE,FALSE,FALSE
6/2/08,Greece,Finland,2,1,Friendly,FALSE,FALSE,TRUE
6/2/08,Honduras,Paraguay,2,0,Friendly,TRUE,FALSE,FALSE
6/2/08,Hungary,Slovakia,1,1,Friendly,FALSE,FALSE,TRUE
6/2/08,Iran,Syria,0,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Iraq,China,1,1,World Cup 2010 Qualifiers,FALSE,FALSE,TRUE
6/2/08,Ireland,Brazil,0,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Israel,Romania,1,0,Friendly,TRUE,FALSE,FALSE
6/2/08,Italy,Portugal,3,1,Friendly,FALSE,FALSE,TRUE
6/2/08,Jamaica,Costa Rica,1,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Japan,Thailand,4,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Jordan,Korea DPR,0,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Kazakhstan,Moldova,0,1,Friendly,FALSE,FALSE,TRUE
6/2/08,Korea Republic,Turkmenistan,4,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Lebanon,Uzbekistan,0,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Macedonia,Serbia,1,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Nicaragua,Curacao,0,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Northern Ireland,Bulgaria,0,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Oman,Bahrain,0,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Saudi Arabia,Singapore,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Slovenia,Denmark,1,2,Friendly,TRUE,FALSE,FALSE
6/2/08,Spain,France,1,0,Friendly,TRUE,FALSE,FALSE
6/2/08,Trinidad and Tobago,Guadeloupe,0,0,Friendly,TRUE,FALSE,FALSE
6/2/08,Turkey,Sweden,0,0,Friendly,TRUE,FALSE,FALSE
6/2/08,Turks and Caicos Islands,St. Lucia,2,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,United Arab Emirates,Kuwait,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
6/2/08,Uruguay,Colombia,2,2,Friendly,TRUE,FALSE,FALSE
6/2/08,USA,Mexico,2,2,Friendly,TRUE,FALSE,FALSE
6/2/08,Venezuela,Haiti,1,1,Friendly,TRUE,FALSE,FALSE
6/2/08,Wales,Norway,3,0,Friendly,TRUE,FALSE,FALSE
7/2/08,Ghana,Cameroon,0,1,African Cup of Nations 2008,TRUE,FALSE,FALSE
7/2/08,Ivory Coast,Egypt,1,4,African Cup of Nations 2008,FALSE,FALSE,TRUE
9/2/08,Ghana,Ivory Coast,4,2,African Cup of Nations 2008,TRUE,FALSE,FALSE
9/2/08,Lesotho,Mozambique,0,1,Friendly,FALSE,FALSE,TRUE
9/2/08,Swaziland,Botswana,1,4,Friendly,TRUE,FALSE,FALSE
10/2/08,Botswana,Mozambique,1,0,Friendly,FALSE,FALSE,TRUE
10/2/08,Cameroon,Egypt,0,1,African Cup of Nations 2008,FALSE,FALSE,TRUE
10/2/08,Swaziland,Lesotho,2,2,Friendly,TRUE,FALSE,FALSE
24/2/08,Guyana,Cuba,0,0,Friendly,TRUE,FALSE,FALSE
27/2/08,Dominican Republic,Haiti,1,2,Friendly,TRUE,FALSE,FALSE
27/2/08,Poland,Estonia,2,0,Friendly,TRUE,FALSE,FALSE
28/2/08,Dominican Republic,Haiti,0,2,Friendly,TRUE,FALSE,FALSE
4/3/08,Qatar,Bahrain,1,2,Friendly,TRUE,FALSE,FALSE
9/3/08,Mauritius,Madagascar,1,2,Friendly,TRUE,FALSE,FALSE
11/3/08,South Africa,Zimbabwe,2,1,Friendly,TRUE,FALSE,FALSE
14/3/08,British Virgin Islands,Virgin Islands,0,0,Friendly,TRUE,FALSE,FALSE
15/3/08,British Virgin Islands,Virgin Islands,1,1,Friendly,TRUE,FALSE,FALSE
15/3/08,China,Thailand,3,3,Friendly,TRUE,FALSE,FALSE
16/3/08,Iceland,Faroe Islands,3,0,Friendly,TRUE,FALSE,FALSE
16/3/08,Qatar,Jordan,2,1,Friendly,TRUE,FALSE,FALSE
19/3/08,Oman,United Arab Emirates,1,1,Friendly,TRUE,FALSE,FALSE
19/3/08,Trinidad and Tobago,El Salvador,1,0,Friendly,TRUE,FALSE,FALSE
21/3/08,Bahrain,Iran,1,0,Friendly,TRUE,FALSE,FALSE
21/3/08,Kuwait,Iraq,0,0,Friendly,TRUE,FALSE,FALSE
22/3/08,Singapore,Australia,0,0,Friendly,TRUE,FALSE,FALSE
22/3/08,Uzbekistan,Jordan,4,1,Friendly,TRUE,FALSE,FALSE
23/3/08,Venezuela,El Salvador,1,0,Friendly,TRUE,FALSE,FALSE
25/3/08,Gabon,Congo DR,0,0,Friendly,FALSE,FALSE,TRUE
25/3/08,Nepal,Pakistan,2,1,Friendly,TRUE,FALSE,FALSE
25/3/08,Togo,Guinea,0,2,Friendly,FALSE,FALSE,TRUE
26/3/08,Algeria,Congo DR,1,1,Friendly,FALSE,FALSE,TRUE
26/3/08,Andorra,Latvia,0,3,Friendly,TRUE,FALSE,FALSE
26/3/08,Anguilla,El Salvador,0,4,World Cup 2010 Qualifiers,FALSE,FALSE,TRUE
26/3/08,Antigua and Barbuda,Aruba,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Armenia,Kazakhstan,1,0,Friendly,FALSE,FALSE,TRUE
26/3/08,Austria,Netherlands,3,4,Friendly,TRUE,FALSE,FALSE
26/3/08,Bahamas,British Virgin Islands,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Bahrain,Japan,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Barbados,Dominica,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Belarus,Turkey,2,2,Friendly,TRUE,FALSE,FALSE
26/3/08,Belgium,Morocco,1,4,Friendly,TRUE,FALSE,FALSE
26/3/08,Bosnia-Herzegovina,Macedonia,2,2,Friendly,TRUE,FALSE,FALSE
26/3/08,Botswana,Zimbabwe,0,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Brazil,Sweden,1,0,Friendly,FALSE,FALSE,TRUE
26/3/08,Bulgaria,Finland,2,1,Friendly,TRUE,FALSE,FALSE
26/3/08,China,Australia,0,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Curacao,Nicaragua,2,0,World Cup 2010 Qualifiers,FALSE,FALSE,TRUE
26/3/08,Denmark,Czech Republic,1,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Ecuador,Haiti,3,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Egypt,Argentina,0,2,Friendly,TRUE,FALSE,FALSE
26/3/08,Estonia,Canada,2,0,Friendly,TRUE,FALSE,FALSE
26/3/08,France,England,1,0,Friendly,TRUE,FALSE,FALSE
26/3/08,Ghana,Mexico,1,2,Friendly,FALSE,FALSE,TRUE
26/3/08,Grenada,Virgin Islands,10,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Honduras,Colombia,2,1,Friendly,FALSE,FALSE,TRUE
26/3/08,Hungary,Slovenia,0,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Israel,Chile,1,0,Friendly,TRUE,FALSE,FALSE
26/3/08,Ivory Coast,Tunisia,0,2,Friendly,FALSE,FALSE,TRUE
26/3/08,Jamaica,Trinidad and Tobago,2,2,Friendly,TRUE,FALSE,FALSE
26/3/08,Korea DPR,Korea Republic,0,0,World Cup 2010 Qualifiers,FALSE,FALSE,TRUE
26/3/08,Kuwait,Iran,2,2,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Lithuania,Azerbaijan,1,0,Friendly,TRUE,FALSE,FALSE
26/3/08,Luxembourg,Wales,0,2,Friendly,TRUE,FALSE,FALSE
26/3/08,Malta,Liechtenstein,7,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Montenegro,Norway,3,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Montserrat,Suriname,1,7,World Cup 2010 Qualifiers,FALSE,FALSE,TRUE
26/3/08,Namibia,Malawi,1,3,Friendly,TRUE,FALSE,FALSE
26/3/08,Northern Ireland,Georgia,4,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Peru,Costa Rica,3,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Poland,USA,0,3,Friendly,TRUE,FALSE,FALSE
26/3/08,Portugal,Greece,1,2,Friendly,FALSE,FALSE,TRUE
26/3/08,Puerto Rico,Dominican Republic,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Qatar,Iraq,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Romania,Russia,3,0,Friendly,TRUE,FALSE,FALSE
26/3/08,Scotland,Croatia,1,1,Friendly,TRUE,FALSE,FALSE
26/3/08,Singapore,Lebanon,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
26/3/08,Slovakia,Iceland,1,2,Friendly,TRUE,FALSE,FALSE
26/3/08,South Africa,Paraguay,3,0,Friendly,TRUE,FALSE,FALSE
26/3/08,Spain,Italy,1,0,Friendly,TRUE,FALSE,FALSE
26/3/08,St. Kitts and Nevis,Belize,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE
